num_of_agents,num_of_items_per_agent,L,random_valuation,D,num_of_items,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
8,32,2,uniform_distribution_low,20,256,12680,9,79,12680,9,79
8,32,3,uniform_distribution_low,28,256,13760,10,85,13752,10,85
8,32,4,uniform_distribution_low,36,256,13852,11,88,13852,11,88
8,32,5,uniform_distribution_low,44,256,14909,11,90,14885,11,90
8,32,6,uniform_distribution_low,52,256,13095,11,90,13086,11,90
8,32,7,uniform_distribution_low,60,256,14509,11,92,14483,11,92
8,32,8,uniform_distribution_low,68,256,15573,11,92,15560,11,92
8,32,9,uniform_distribution_low,76,256,15069,11,91,15030,11,91
8,36,1,uniform_distribution_low,12,288,11711,8,66,11711,8,66
8,36,2,uniform_distribution_low,20,288,15531,9,79,15530,9,79
8,36,3,uniform_distribution_low,28,288,15535,10,85,15534,10,85
8,36,4,uniform_distribution_low,36,288,15677,11,88,15664,11,88
8,36,5,uniform_distribution_low,44,288,16809,11,90,16805,11,90
8,36,6,uniform_distribution_low,52,288,17518,11,91,17508,11,91
8,36,7,uniform_distribution_low,60,288,16339,11,91,16331,11,91
8,36,8,uniform_distribution_low,68,288,16015,11,93,16000,11,93
8,36,9,uniform_distribution_low,76,288,16748,11,93,16731,11,93
8,40,1,uniform_distribution_low,12,320,12826,8,66,12826,8,66
8,40,2,uniform_distribution_low,20,320,16515,9,79,16514,9,79
8,40,3,uniform_distribution_low,28,320,16891,10,85,16884,10,85
8,40,4,uniform_distribution_low,36,320,16919,11,88,16916,11,88
8,40,5,uniform_distribution_low,44,320,18015,11,90,18010,11,90
8,40,6,uniform_distribution_low,52,320,18347,11,91,18324,11,91
8,40,7,uniform_distribution_low,60,320,18949,11,92,18921,11,91
8,40,8,uniform_distribution_low,68,320,19318,11,92,19312,11,92
8,40,9,uniform_distribution_low,76,320,18447,11,93,18423,11,93
8,44,1,uniform_distribution_low,12,352,14873,8,66,14873,8,66
8,44,2,uniform_distribution_low,20,352,17722,9,79,17722,9,79
8,44,3,uniform_distribution_low,28,352,19075,10,85,19074,10,85
8,44,4,uniform_distribution_low,36,352,19748,11,88,19748,11,88
8,44,5,uniform_distribution_low,44,352,20294,11,90,20270,11,90
8,44,6,uniform_distribution_low,52,352,21296,11,91,21276,11,91
8,44,7,uniform_distribution_low,60,352,21063,11,92,21056,11,92
8,44,8,uniform_distribution_low,68,352,20230,11,92,20200,11,92
8,44,9,uniform_distribution_low,76,352,21535,11,93,21510,11,92
8,48,1,uniform_distribution_low,12,384,15939,8,66,15939,8,66
8,48,2,uniform_distribution_low,20,384,18884,9,79,18884,9,79
8,48,3,uniform_distribution_low,28,384,18750,10,85,18750,10,85
8,48,4,uniform_distribution_low,36,384,21742,11,88,21740,11,88
8,48,5,uniform_distribution_low,44,384,21428,11,90,21425,11,90
8,48,6,uniform_distribution_low,52,384,22632,11,91,22632,11,91
8,48,7,uniform_distribution_low,60,384,22191,11,92,22183,11,92
8,48,8,uniform_distribution_low,68,384,21749,11,93,21744,11,93
8,48,9,uniform_distribution_low,76,384,23121,11,91,23103,11,91
8,52,1,uniform_distribution_low,12,416,17473,8,66,17473,8,66
8,52,2,uniform_distribution_low,20,416,20190,9,79,20190,9,79
8,52,3,uniform_distribution_low,28,416,23220,10,85,23217,10,85
8,52,4,uniform_distribution_low,36,416,22024,11,88,22020,11,88
8,52,5,uniform_distribution_low,44,416,22972,11,90,22970,11,90
8,52,6,uniform_distribution_low,52,416,23419,11,91,23376,11,91
8,52,7,uniform_distribution_low,60,416,23918,11,92,23912,11,92
8,52,8,uniform_distribution_low,68,416,25503,11,92,25496,11,92
8,52,9,uniform_distribution_low,76,416,24168,11,93,24147,11,93
8,56,1,uniform_distribution_low,12,448,17675,8,66,17675,8,66
8,56,2,uniform_distribution_low,20,448,22828,9,79,22828,9,79
8,56,3,uniform_distribution_low,28,448,22334,10,85,22332,10,85
8,56,4,uniform_distribution_low,36,448,22660,11,88,22660,11,88
8,56,5,uniform_distribution_low,44,448,25226,11,90,25225,11,90
8,56,6,uniform_distribution_low,52,448,26278,11,91,26262,11,91
8,56,7,uniform_distribution_low,60,448,25670,11,92,25662,11,92
8,56,8,uniform_distribution_low,68,448,26138,11,93,26128,11,93
8,56,9,uniform_distribution_low,76,448,26608,11,94,26595,11,94
8,60,1,uniform_distribution_low,12,480,19498,8,66,19498,8,66
8,60,2,uniform_distribution_low,20,480,24603,9,79,24600,9,79
8,60,3,uniform_distribution_low,28,480,25830,10,85,25827,10,85
8,60,4,uniform_distribution_low,36,480,26057,11,88,26056,11,88
8,60,5,uniform_distribution_low,44,480,27413,11,90,27410,11,90
8,60,6,uniform_distribution_low,52,480,28116,11,92,28110,11,92
8,60,7,uniform_distribution_low,60,480,27567,11,92,27524,11,92
8,60,8,uniform_distribution_low,68,480,27994,11,93,27976,11,93
8,60,9,uniform_distribution_low,76,480,27765,11,94,27738,11,94
8,64,1,uniform_distribution_low,12,512,21156,8,66,21156,8,66
8,64,2,uniform_distribution_low,20,512,24442,9,79,24440,9,79
8,64,3,uniform_distribution_low,28,512,25543,10,85,25542,10,85
8,64,4,uniform_distribution_low,36,512,29564,11,88,29548,11,88
8,64,5,uniform_distribution_low,44,512,27918,11,90,27915,11,90
8,64,6,uniform_distribution_low,52,512,29815,11,91,29808,11,91
8,64,7,uniform_distribution_low,60,512,29946,11,92,29939,11,92
8,64,8,uniform_distribution_low,68,512,30333,11,93,30328,11,93
8,64,9,uniform_distribution_low,76,512,29607,11,94,29601,11,94
8,68,1,uniform_distribution_low,12,544,23888,8,66,23888,8,66
8,68,2,uniform_distribution_low,20,544,27088,9,79,27088,9,79
8,68,3,uniform_distribution_low,28,544,28311,10,85,28311,10,85
8,68,4,uniform_distribution_low,36,544,30280,11,88,30280,11,88
8,68,5,uniform_distribution_low,44,544,30592,11,90,30590,11,90
8,68,6,uniform_distribution_low,52,544,30652,11,92,30642,11,92
8,68,7,uniform_distribution_low,60,544,31391,11,92,31360,11,92
8,68,8,uniform_distribution_low,68,544,32349,11,93,32296,11,93
8,68,9,uniform_distribution_low,76,544,32382,11,93,32373,11,93
8,72,1,uniform_distribution_low,12,576,23979,8,66,23979,8,66
8,72,2,uniform_distribution_low,20,576,29180,9,79,29180,9,79
8,72,3,uniform_distribution_low,28,576,30581,10,85,30579,10,85
8,72,4,uniform_distribution_low,36,576,32351,11,88,32336,11,88
8,72,5,uniform_distribution_low,44,576,32890,11,90,32890,11,90
8,72,6,uniform_distribution_low,52,576,32638,11,92,32634,11,92
8,72,7,uniform_distribution_low,60,576,34058,11,92,34055,11,92
8,72,8,uniform_distribution_low,68,576,33666,11,93,33656,11,93
8,72,9,uniform_distribution_low,76,576,34360,11,94,34326,11,94
8,76,1,uniform_distribution_low,12,608,26498,8,66,26498,8,66
8,76,2,uniform_distribution_low,20,608,30330,9,79,30328,9,79
8,76,3,uniform_distribution_low,28,608,32603,10,85,32601,10,85
8,76,4,uniform_distribution_low,36,608,32695,11,88,32692,11,88
8,76,5,uniform_distribution_low,44,608,35178,11,90,35175,11,90
8,76,6,uniform_distribution_low,52,608,36366,11,92,36366,11,92
8,76,7,uniform_distribution_low,60,608,36272,11,92,36260,11,92
8,76,8,uniform_distribution_low,68,608,35733,11,93,35728,11,93
8,76,9,uniform_distribution_low,76,608,36657,11,94,36603,11,94
10,4,1,uniform_distribution_low,15,40,1422,6,64,1422,6,64
10,4,2,uniform_distribution_low,25,40,1271,6,67,1270,6,67
10,4,3,uniform_distribution_low,35,40,492,2,27,486,2,27
10,4,4,uniform_distribution_low,45,40,0,0,0,0,0,0
10,4,5,uniform_distribution_low,55,40,0,0,0,0,0,0
10,4,6,uniform_distribution_low,65,40,0,0,0,0,0,0
10,4,7,uniform_distribution_low,75,40,0,0,0,0,0,0
10,4,8,uniform_distribution_low,85,40,0,0,0,0,0,0
10,4,9,uniform_distribution_low,95,40,0,0,0,0,0,0
10,8,1,uniform_distribution_low,15,80,2402,6,66,2402,6,66
10,8,2,uniform_distribution_low,25,80,3058,7,76,3056,7,76
10,8,3,uniform_distribution_low,35,80,3530,8,83,3528,8,83
10,8,4,uniform_distribution_low,45,80,3249,8,83,3240,8,82
10,8,5,uniform_distribution_low,55,80,3319,7,76,3275,7,75
10,8,6,uniform_distribution_low,65,80,2145,5,53,2106,5,52
10,8,7,uniform_distribution_low,75,80,819,1,19,553,1,13
10,8,8,uniform_distribution_low,85,80,91,0,2,0,0,0
10,8,9,uniform_distribution_low,95,80,0,0,0,0,0,0
10,12,1,uniform_distribution_low,15,120,3698,6,66,3698,6,66
10,12,2,uniform_distribution_low,25,120,4765,7,78,4762,7,78
10,12,3,uniform_distribution_low,35,120,5533,8,83,5526,8,83
10,12,4,uniform_distribution_low,45,120,5226,8,83,5224,8,83
10,12,5,uniform_distribution_low,55,120,5035,8,86,4990,8,85
10,12,6,uniform_distribution_low,65,120,5708,8,84,5622,8,82
10,12,7,uniform_distribution_low,75,120,4911,8,82,4872,8,82
10,12,8,uniform_distribution_low,85,120,4863,7,77,4776,7,76
10,12,9,uniform_distribution_low,95,120,4578,6,67,4527,6,67
10,16,1,uniform_distribution_low,15,160,5567,6,66,5567,6,66
10,16,2,uniform_distribution_low,25,160,6542,7,79,6542,7,79
10,16,3,uniform_distribution_low,35,160,6363,8,84,6357,8,84
10,16,4,uniform_distribution_low,45,160,6749,8,87,6744,8,87
10,16,5,uniform_distribution_low,55,160,6733,8,82,6705,8,82
10,16,6,uniform_distribution_low,65,160,6774,8,89,6756,8,88
10,16,7,uniform_distribution_low,75,160,7142,8,89,7042,8,88
10,16,8,uniform_distribution_low,85,160,7244,8,89,7192,8,88
10,16,9,uniform_distribution_low,95,160,7117,8,88,7065,8,88
10,20,1,uniform_distribution_low,15,200,7163,6,66,7163,6,66
10,20,2,uniform_distribution_low,25,200,8379,7,79,8378,7,79
10,20,3,uniform_distribution_low,35,200,8738,8,85,8736,8,85
10,20,4,uniform_distribution_low,45,200,8423,8,87,8420,8,87
10,20,5,uniform_distribution_low,55,200,8728,8,89,8715,8,89
10,20,6,uniform_distribution_low,65,200,8514,8,85,8484,8,85
10,20,7,uniform_distribution_low,75,200,8563,8,87,8540,8,87
10,20,8,uniform_distribution_low,85,200,9247,9,91,9240,9,91
10,20,9,uniform_distribution_low,95,200,8606,9,90,8577,9,90
10,24,1,uniform_distribution_low,15,240,8332,6,66,8332,6,66
10,24,2,uniform_distribution_low,25,240,9386,7,79,9384,7,79
10,24,3,uniform_distribution_low,35,240,9977,8,85,9969,8,84
10,24,4,uniform_distribution_low,45,240,10999,8,87,10980,8,87
10,24,5,uniform_distribution_low,55,240,11411,8,89,11375,8,89
10,24,6,uniform_distribution_low,65,240,11269,9,90,11250,9,90
10,24,7,uniform_distribution_low,75,240,10749,8,87,10724,8,87
10,24,8,uniform_distribution_low,85,240,10565,8,84,10560,8,84
10,24,9,uniform_distribution_low,95,240,10981,9,90,10971,9,90
10,28,1,uniform_distribution_low,15,280,9687,6,66,9687,6,66
10,28,2,uniform_distribution_low,25,280,10667,7,79,10666,7,79
10,28,3,uniform_distribution_low,35,280,11709,8,84,11709,8,84
10,28,4,uniform_distribution_low,45,280,12104,8,88,12088,8,88
10,28,5,uniform_distribution_low,55,280,12108,8,89,12100,8,89
10,28,6,uniform_distribution_low,65,280,12990,9,91,12984,9,91
10,28,7,uniform_distribution_low,75,280,13215,9,91,13209,9,91
10,28,8,uniform_distribution_low,85,280,12816,9,90,12784,9,90
10,28,9,uniform_distribution_low,95,280,12615,8,85,12555,8,85
10,32,1,uniform_distribution_low,15,320,10460,6,66,10460,6,66
10,32,2,uniform_distribution_low,25,320,12793,7,79,12792,7,79
10,32,3,uniform_distribution_low,35,320,14134,8,85,14133,8,85
10,32,4,uniform_distribution_low,45,320,13399,8,87,13396,8,87
10,32,5,uniform_distribution_low,55,320,14481,8,89,14480,8,89
10,32,6,uniform_distribution_low,65,320,14490,9,91,14484,9,91
10,32,7,uniform_distribution_low,75,320,14639,9,92,14630,9,92
10,32,8,uniform_distribution_low,85,320,14360,9,93,14352,9,93
10,32,9,uniform_distribution_low,95,320,14720,9,91,14697,9,91
10,36,1,uniform_distribution_low,15,360,12020,6,66,12020,6,66
10,36,2,uniform_distribution_low,25,360,14329,7,79,14328,7,79
10,36,3,uniform_distribution_low,35,360,14602,8,85,14601,8,85
10,36,4,uniform_distribution_low,45,360,14982,8,88,14980,8,88
10,36,5,uniform_distribution_low,55,360,16073,9,90,16070,9,90
10,36,6,uniform_distribution_low,65,360,16575,9,91,16566,9,91
10,36,7,uniform_distribution_low,75,360,16616,9,91,16583,9,91
10,36,8,uniform_distribution_low,85,360,16797,9,92,16768,9,92
10,36,9,uniform_distribution_low,95,360,16273,9,92,16272,9,92
10,40,1,uniform_distribution_low,15,400,13300,6,66,13300,6,66
10,40,2,uniform_distribution_low,25,400,16746,7,79,16746,7,79
10,40,3,uniform_distribution_low,35,400,16719,8,85,16716,8,85
10,40,4,uniform_distribution_low,45,400,16972,8,88,16968,8,88
10,40,5,uniform_distribution_low,55,400,18847,9,90,18845,9,90
10,40,6,uniform_distribution_low,65,400,18500,9,91,18498,9,91
10,40,7,uniform_distribution_low,75,400,17754,9,92,17745,9,92
10,40,8,uniform_distribution_low,85,400,18772,9,92,18752,9,92
10,40,9,uniform_distribution_low,95,400,18905,9,94,18864,9,93
10,44,1,uniform_distribution_low,15,440,15428,6,66,15428,6,66
10,44,2,uniform_distribution_low,25,440,17407,7,79,17406,7,79
10,44,3,uniform_distribution_low,35,440,18399,8,85,18399,8,85
10,44,4,uniform_distribution_low,45,440,18956,8,88,18952,8,88
10,44,5,uniform_distribution_low,55,440,19415,9,90,19405,9,90
10,44,6,uniform_distribution_low,65,440,19873,9,91,19872,9,91
10,44,7,uniform_distribution_low,75,440,19771,9,92,19754,9,92
10,44,8,uniform_distribution_low,85,440,20608,9,92,20600,9,92
10,44,9,uniform_distribution_low,95,440,20469,9,92,20448,9,92
10,48,1,uniform_distribution_low,15,480,15816,6,66,15816,6,66
10,48,2,uniform_distribution_low,25,480,19494,7,79,19494,7,79
10,48,3,uniform_distribution_low,35,480,20705,8,85,20703,8,85
10,48,4,uniform_distribution_low,45,480,21781,8,88,21776,8,88
10,48,5,uniform_distribution_low,55,480,22350,9,90,22345,9,90
10,48,6,uniform_distribution_low,65,480,22173,9,91,22170,9,91
10,48,7,uniform_distribution_low,75,480,21746,9,92,21742,9,92
10,48,8,uniform_distribution_low,85,480,22703,9,93,22672,9,93
10,48,9,uniform_distribution_low,95,480,21960,9,92,21951,9,92
10,52,1,uniform_distribution_low,15,520,17080,6,66,17080,6,66
10,52,2,uniform_distribution_low,25,520,21317,7,79,21316,7,79
10,52,3,uniform_distribution_low,35,520,21895,8,85,21894,8,85
10,52,4,uniform_distribution_low,45,520,22111,8,88,22104,8,88
10,52,5,uniform_distribution_low,55,520,24225,9,90,24220,9,90
10,52,6,uniform_distribution_low,65,520,24280,9,91,24252,9,91
10,52,7,uniform_distribution_low,75,520,25297,9,92,25291,9,92
10,52,8,uniform_distribution_low,85,520,24715,9,93,24704,9,93
10,52,9,uniform_distribution_low,95,520,25719,9,94,25713,9,94
10,56,1,uniform_distribution_low,15,560,16891,6,66,16891,6,66
10,56,2,uniform_distribution_low,25,560,22151,7,79,22150,7,79
10,56,3,uniform_distribution_low,35,560,23494,8,85,23493,8,85
10,56,4,uniform_distribution_low,45,560,23849,8,88,23848,8,88
10,56,5,uniform_distribution_low,55,560,24969,9,90,24965,9,90
10,56,6,uniform_distribution_low,65,560,26292,9,91,26292,9,91
10,56,7,uniform_distribution_low,75,560,26588,9,93,26572,9,93
10,56,8,uniform_distribution_low,85,560,26051,9,93,26040,9,93
10,56,9,uniform_distribution_low,95,560,26660,9,94,26640,9,94
10,60,1,uniform_distribution_low,15,600,19776,6,66,19776,6,66
10,60,2,uniform_distribution_low,25,600,24384,7,79,24384,7,79
10,60,3,uniform_distribution_low,35,600,25415,8,85,25413,8,85
10,60,4,uniform_distribution_low,45,600,26546,8,88,26544,8,88
10,60,5,uniform_distribution_low,55,600,27305,9,90,27305,9,90
10,60,6,uniform_distribution_low,65,600,27801,9,91,27798,9,91
10,60,7,uniform_distribution_low,75,600,27155,9,92,27146,9,92
10,60,8,uniform_distribution_low,85,600,27053,9,93,27040,9,93
10,60,9,uniform_distribution_low,95,600,28222,9,94,28206,9,94
10,64,1,uniform_distribution_low,15,640,21543,6,66,21543,6,66
10,64,2,uniform_distribution_low,25,640,26838,7,79,26838,7,79
10,64,3,uniform_distribution_low,35,640,26937,8,85,26937,8,85
10,64,4,uniform_distribution_low,45,640,27990,8,88,27984,8,88
10,64,5,uniform_distribution_low,55,640,28169,9,90,28165,9,90
10,64,6,uniform_distribution_low,65,640,29360,9,91,29358,9,91
10,64,7,uniform_distribution_low,75,640,30050,9,93,30037,9,93
10,64,8,uniform_distribution_low,85,640,30522,9,93,30520,9,93
10,64,9,uniform_distribution_low,95,640,29804,9,93,29799,9,93
10,68,1,uniform_distribution_low,15,680,22798,6,66,22798,6,66
10,68,2,uniform_distribution_low,25,680,26608,7,79,26608,7,79
10,68,3,uniform_distribution_low,35,680,29370,8,85,29370,8,85
10,68,4,uniform_distribution_low,45,680,30403,8,88,30400,8,88
10,68,5,uniform_distribution_low,55,680,31270,9,90,31270,9,90
10,68,6,uniform_distribution_low,65,680,31119,9,92,31116,9,92
10,68,7,uniform_distribution_low,75,680,31896,9,92,31892,9,92
10,68,8,uniform_distribution_low,85,680,31251,9,92,31224,9,92
10,68,9,uniform_distribution_low,95,680,32219,9,93,32166,9,93
10,72,1,uniform_distribution_low,15,720,24345,6,66,24345,6,66
10,72,2,uniform_distribution_low,25,720,28140,7,79,28140,7,79
10,72,3,uniform_distribution_low,35,720,30795,8,85,30795,8,85
10,72,4,uniform_distribution_low,45,720,32063,8,88,32060,8,88
10,72,5,uniform_distribution_low,55,720,33133,9,90,33125,9,90
10,72,6,uniform_distribution_low,65,720,33892,9,91,33888,9,91
10,72,7,uniform_distribution_low,75,720,32837,9,93,32830,9,93
10,72,8,uniform_distribution_low,85,720,32786,9,93,32784,9,93
10,72,9,uniform_distribution_low,95,720,36210,9,94,36189,9,94
10,76,1,uniform_distribution_low,15,760,25941,6,66,25941,6,66
10,76,2,uniform_distribution_low,25,760,30350,7,79,30350,7,79
10,76,3,uniform_distribution_low,35,760,32640,8,85,32640,8,85
10,76,4,uniform_distribution_low,45,760,33041,8,88,33040,8,88
10,76,5,uniform_distribution_low,55,760,34006,9,90,34005,9,90
10,76,6,uniform_distribution_low,65,760,34830,9,92,34824,9,92
10,76,7,uniform_distribution_low,75,760,35731,9,93,35721,9,92
10,76,8,uniform_distribution_low,85,760,34537,9,93,34512,9,93
10,76,9,uniform_distribution_low,95,760,34316,9,94,34281,9,94
12,4,1,uniform_distribution_low,18,48,1441,5,64,1441,5,64
12,4,2,uniform_distribution_low,30,48,966,5,60,962,5,60
12,4,3,uniform_distribution_low,42,48,538,2,30,501,2,28
12,4,4,uniform_distribution_low,54,48,0,0,0,0,0,0
12,4,5,uniform_distribution_low,66,48,0,0,0,0,0,0
12,4,6,uniform_distribution_low,78,48,0,0,0,0,0,0
12,4,7,uniform_distribution_low,90,48,0,0,0,0,0,0
12,4,8,uniform_distribution_low,102,48,0,0,0,0,0,0
12,4,9,uniform_distribution_low,114,48,0,0,0,0,0,0
12,8,1,uniform_distribution_low,18,96,2647,5,64,2647,5,64
12,8,2,uniform_distribution_low,30,96,2889,6,76,2888,6,76
12,8,3,uniform_distribution_low,42,96,3325,6,82,3321,6,81
12,8,4,uniform_distribution_low,54,96,3348,6,79,3340,6,79
12,8,5,uniform_distribution_low,66,96,3066,6,74,3060,6,74
12,8,6,uniform_distribution_low,78,96,2194,4,55,2142,4,54
12,8,7,uniform_distribution_low,90,96,960,2,25,903,1,23
12,8,8,uniform_distribution_low,102,96,61,0,1,0,0,0
12,8,9,uniform_distribution_low,114,96,0,0,0,0,0,0
12,12,1,uniform_distribution_low,18,144,4414,5,65,4414,5,65
12,12,2,uniform_distribution_low,30,144,4420,6,77,4420,6,77
12,12,3,uniform_distribution_low,42,144,5159,6,83,5157,6,83
12,12,4,uniform_distribution_low,54,144,4787,7,85,4784,7,85
12,12,5,uniform_distribution_low,66,144,5424,7,89,5415,7,89
12,12,6,uniform_distribution_low,78,144,4955,7,88,4950,7,87
12,12,7,uniform_distribution_low,90,144,4617,6,81,4599,6,81
12,12,8,uniform_distribution_low,102,144,4737,6,77,4720,6,77
12,12,9,uniform_distribution_low,114,144,3298,4,54,3285,4,54
12,16,1,uniform_distribution_low,18,192,5318,5,66,5318,5,66
12,16,2,uniform_distribution_low,30,192,6337,6,79,6334,6,79
12,16,3,uniform_distribution_low,42,192,6666,7,84,6663,7,84
12,16,4,uniform_distribution_low,54,192,6852,7,86,6848,7,86
12,16,5,uniform_distribution_low,66,192,6540,7,84,6530,6,83
12,16,6,uniform_distribution_low,78,192,6691,7,88,6684,7,88
12,16,7,uniform_distribution_low,90,192,7541,7,89,7532,7,89
12,16,8,uniform_distribution_low,102,192,7028,7,88,7008,7,88
12,16,9,uniform_distribution_low,114,192,6534,7,87,6507,7,86
12,20,1,uniform_distribution_low,18,240,6642,5,66,6642,5,66
12,20,2,uniform_distribution_low,30,240,8202,6,79,8202,6,79
12,20,3,uniform_distribution_low,42,240,7973,7,84,7971,7,84
12,20,4,uniform_distribution_low,54,240,8335,7,87,8332,7,87
12,20,5,uniform_distribution_low,66,240,8442,7,89,8440,7,89
12,20,6,uniform_distribution_low,78,240,8940,7,86,8928,7,86
12,20,7,uniform_distribution_low,90,240,9102,7,88,9100,7,88
12,20,8,uniform_distribution_low,102,240,8831,7,92,8824,7,92
12,20,9,uniform_distribution_low,114,240,9248,7,90,9234,7,90
12,24,1,uniform_distribution_low,18,288,8296,5,66,8296,5,66
12,24,2,uniform_distribution_low,30,288,10121,6,79,10120,6,79
12,24,3,uniform_distribution_low,42,288,9963,7,85,9960,7,85
12,24,4,uniform_distribution_low,54,288,10550,7,87,10548,7,87
12,24,5,uniform_distribution_low,66,288,10147,7,89,10145,7,89
12,24,6,uniform_distribution_low,78,288,10885,7,90,10878,7,90
12,24,7,uniform_distribution_low,90,288,10286,7,87,10276,7,87
12,24,8,uniform_distribution_low,102,288,10684,7,86,10632,7,86
12,24,9,uniform_distribution_low,114,288,10978,7,90,10953,7,90
12,28,1,uniform_distribution_low,18,336,9066,5,66,9066,5,66
12,28,2,uniform_distribution_low,30,336,11111,6,79,11110,6,79
12,28,3,uniform_distribution_low,42,336,11969,7,84,11946,7,84
12,28,4,uniform_distribution_low,54,336,11986,7,88,11984,7,88
12,28,5,uniform_distribution_low,66,336,12303,7,88,12290,7,88
12,28,6,uniform_distribution_low,78,336,12989,7,91,12972,7,91
12,28,7,uniform_distribution_low,90,336,12838,7,92,12824,7,92
12,28,8,uniform_distribution_low,102,336,12206,7,89,12176,7,89
12,28,9,uniform_distribution_low,114,336,12349,7,86,12330,7,86
12,32,1,uniform_distribution_low,18,384,10824,5,66,10824,5,66
12,32,2,uniform_distribution_low,30,384,12453,6,79,12452,6,79
12,32,3,uniform_distribution_low,42,384,13451,7,85,13449,7,85
12,32,4,uniform_distribution_low,54,384,14091,7,87,14088,7,87
12,32,5,uniform_distribution_low,66,384,13640,7,90,13640,7,90
12,32,6,uniform_distribution_low,78,384,13568,7,90,13560,7,90
12,32,7,uniform_distribution_low,90,384,14946,7,92,14938,7,92
12,32,8,uniform_distribution_low,102,384,14826,7,93,14808,7,93
12,32,9,uniform_distribution_low,114,384,14184,7,92,14157,7,92
12,36,1,uniform_distribution_low,18,432,11718,5,66,11718,5,66
12,36,2,uniform_distribution_low,30,432,13827,6,79,13826,6,79
12,36,3,uniform_distribution_low,42,432,15603,7,85,15603,7,85
12,36,4,uniform_distribution_low,54,432,14694,7,88,14688,7,88
12,36,5,uniform_distribution_low,66,432,15153,7,90,15150,7,90
12,36,6,uniform_distribution_low,78,432,17781,7,91,17772,7,91
12,36,7,uniform_distribution_low,90,432,16668,7,91,16660,7,91
12,36,8,uniform_distribution_low,102,432,16559,7,93,16552,7,93
12,36,9,uniform_distribution_low,114,432,17059,7,93,17046,7,93
12,40,1,uniform_distribution_low,18,480,13322,5,66,13322,5,66
12,40,2,uniform_distribution_low,30,480,16177,6,79,16176,6,79
12,40,3,uniform_distribution_low,42,480,17103,7,85,17103,7,85
12,40,4,uniform_distribution_low,54,480,17191,7,88,17188,7,88
12,40,5,uniform_distribution_low,66,480,18048,7,90,18045,7,90
12,40,6,uniform_distribution_low,78,480,18504,7,91,18498,7,91
12,40,7,uniform_distribution_low,90,480,18030,7,92,18011,7,92
12,40,8,uniform_distribution_low,102,480,17892,7,92,17888,7,92
12,40,9,uniform_distribution_low,114,480,19352,7,94,19341,7,94
12,44,1,uniform_distribution_low,18,528,14893,5,66,14893,5,66
12,44,2,uniform_distribution_low,30,528,17690,6,79,17690,6,79
12,44,3,uniform_distribution_low,42,528,18480,7,85,18480,7,85
12,44,4,uniform_distribution_low,54,528,19331,7,88,19328,7,88
12,44,5,uniform_distribution_low,66,528,19988,7,90,19955,7,90
12,44,6,uniform_distribution_low,78,528,20722,7,90,20706,7,90
12,44,7,uniform_distribution_low,90,528,20031,7,92,20027,7,92
12,44,8,uniform_distribution_low,102,528,20352,7,92,20344,7,92
12,44,9,uniform_distribution_low,114,528,20014,7,93,20007,7,93
12,48,1,uniform_distribution_low,18,576,16431,5,66,16431,5,66
12,48,2,uniform_distribution_low,30,576,18734,6,79,18734,6,79
12,48,3,uniform_distribution_low,42,576,20242,7,85,20241,7,85
12,48,4,uniform_distribution_low,54,576,21339,7,88,21336,7,88
12,48,5,uniform_distribution_low,66,576,22541,7,90,22540,7,90
12,48,6,uniform_distribution_low,78,576,21712,7,91,21708,7,91
12,48,7,uniform_distribution_low,90,576,22505,7,92,22498,7,92
12,48,8,uniform_distribution_low,102,576,22357,7,93,22352,7,93
12,48,9,uniform_distribution_low,114,576,22296,7,91,22239,7,91
12,52,1,uniform_distribution_low,18,624,17689,5,66,17689,5,66
12,52,2,uniform_distribution_low,30,624,20882,6,79,20882,6,79
12,52,3,uniform_distribution_low,42,624,22393,7,85,22392,7,85
12,52,4,uniform_distribution_low,54,624,23204,7,88,23200,7,88
12,52,5,uniform_distribution_low,66,624,22909,7,90,22905,7,90
12,52,6,uniform_distribution_low,78,624,24137,7,91,24120,7,91
12,52,7,uniform_distribution_low,90,624,23980,7,92,23975,7,92
12,52,8,uniform_distribution_low,102,624,23777,7,93,23768,7,93
12,52,9,uniform_distribution_low,114,624,24530,7,93,24516,7,93
12,56,1,uniform_distribution_low,18,672,18373,5,66,18373,5,66
12,56,2,uniform_distribution_low,30,672,22730,6,79,22728,6,79
12,56,3,uniform_distribution_low,42,672,23904,7,85,23904,7,85
12,56,4,uniform_distribution_low,54,672,24851,7,88,24848,7,88
12,56,5,uniform_distribution_low,66,672,25736,7,90,25735,7,90
12,56,6,uniform_distribution_low,78,672,27152,7,91,27144,7,91
12,56,7,uniform_distribution_low,90,672,26679,7,93,26677,7,93
12,56,8,uniform_distribution_low,102,672,26767,7,93,26760,7,93
12,56,9,uniform_distribution_low,114,672,25741,7,94,25731,7,94
12,60,1,uniform_distribution_low,18,720,20315,5,66,20315,5,66
12,60,2,uniform_distribution_low,30,720,23260,6,79,23260,6,79
12,60,3,uniform_distribution_low,42,720,25691,7,85,25689,7,85
12,60,4,uniform_distribution_low,54,720,25816,7,88,25816,7,88
12,60,5,uniform_distribution_low,66,720,26416,7,90,26415,7,90
