num_of_agents,num_of_items_per_agent,L,random_valuation,D,num_of_items,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
16,28,9,geometric_distribution,152,448,22980,5,85,22959,5,85
16,32,1,geometric_distribution,24,512,21045,4,66,21045,4,66
16,32,2,geometric_distribution,40,512,25180,4,79,25180,4,79
16,32,3,geometric_distribution,56,512,28046,5,85,28044,5,85
16,32,4,geometric_distribution,72,512,27316,5,88,27312,5,88
16,32,5,geometric_distribution,88,512,30288,5,90,30285,5,90
16,32,6,geometric_distribution,104,512,29841,5,91,29838,5,91
16,32,7,geometric_distribution,120,512,27218,5,90,27209,5,90
16,32,8,geometric_distribution,136,512,32103,5,89,32088,5,89
16,32,9,geometric_distribution,152,512,30001,5,90,29979,5,90
16,36,1,geometric_distribution,24,576,24725,4,66,24725,4,66
16,36,2,geometric_distribution,40,576,27440,4,79,27440,4,79
16,36,3,geometric_distribution,56,576,29602,5,85,29601,5,85
16,36,4,geometric_distribution,72,576,32120,5,88,32116,5,88
16,36,5,geometric_distribution,88,576,30374,5,90,30365,5,90
16,36,6,geometric_distribution,104,576,33419,5,91,33408,5,91
16,36,7,geometric_distribution,120,576,33685,5,91,33677,5,91
16,36,8,geometric_distribution,136,576,33579,5,90,33568,5,90
16,36,9,geometric_distribution,152,576,32535,5,91,32526,5,91
16,40,1,geometric_distribution,24,640,29012,4,66,29012,4,66
16,40,2,geometric_distribution,40,640,29400,4,79,29400,4,79
16,40,3,geometric_distribution,56,640,36585,5,85,36585,5,85
16,40,4,geometric_distribution,72,640,36242,5,88,36240,5,88
16,40,5,geometric_distribution,88,640,38576,5,90,38575,5,90
16,40,6,geometric_distribution,104,640,36477,5,91,36474,5,91
16,40,7,geometric_distribution,120,640,36075,5,92,36071,5,92
16,40,8,geometric_distribution,136,640,35915,5,92,35904,5,92
16,40,9,geometric_distribution,152,640,39353,5,92,39330,5,92
16,44,1,geometric_distribution,24,704,28533,4,66,28533,4,66
16,44,2,geometric_distribution,40,704,34596,4,79,34596,4,79
16,44,3,geometric_distribution,56,704,38910,5,85,38910,5,85
16,44,4,geometric_distribution,72,704,39325,5,88,39324,5,88
16,44,5,geometric_distribution,88,704,42227,5,90,42225,5,90
16,44,6,geometric_distribution,104,704,39264,5,91,39252,5,91
16,44,7,geometric_distribution,120,704,40233,5,92,40229,5,92
16,44,8,geometric_distribution,136,704,38898,5,92,38888,5,92
16,44,9,geometric_distribution,152,704,41513,5,93,41499,5,93
16,48,1,geometric_distribution,24,768,31440,4,66,31440,4,66
16,48,2,geometric_distribution,40,768,36833,4,79,36832,4,79
16,48,3,geometric_distribution,56,768,42397,5,85,42396,5,85
16,48,4,geometric_distribution,72,768,42272,5,88,42272,5,88
16,48,5,geometric_distribution,88,768,42758,5,90,42755,5,90
16,48,6,geometric_distribution,104,768,45078,5,91,45078,5,91
16,48,7,geometric_distribution,120,768,42253,5,92,42252,5,92
16,48,8,geometric_distribution,136,768,46343,5,93,46328,5,93
16,48,9,geometric_distribution,152,768,41865,5,93,41850,5,93
16,52,1,geometric_distribution,24,832,35855,4,66,35855,4,66
16,52,2,geometric_distribution,40,832,41002,4,79,41000,4,79
16,52,3,geometric_distribution,56,832,43035,5,85,43035,5,85
16,52,4,geometric_distribution,72,832,48769,5,88,48768,5,88
16,52,5,geometric_distribution,88,832,48044,5,90,48040,5,90
16,52,6,geometric_distribution,104,832,47925,5,92,47922,5,92
16,52,7,geometric_distribution,120,832,48924,5,92,48916,5,92
16,52,8,geometric_distribution,136,832,48470,5,93,48440,5,93
16,52,9,geometric_distribution,152,832,49955,5,93,49923,5,93
16,56,1,geometric_distribution,24,896,36829,4,66,36829,4,66
16,56,2,geometric_distribution,40,896,46120,4,79,46120,4,79
16,56,3,geometric_distribution,56,896,47472,5,85,47472,5,85
16,56,4,geometric_distribution,72,896,47855,5,88,47852,5,88
16,56,5,geometric_distribution,88,896,49586,5,90,49585,5,90
16,56,6,geometric_distribution,104,896,51923,5,92,51918,5,92
16,56,7,geometric_distribution,120,896,51638,5,93,51632,5,93
16,56,8,geometric_distribution,136,896,51215,5,93,51200,5,93
16,56,9,geometric_distribution,152,896,54397,5,94,54396,5,94
16,60,1,geometric_distribution,24,960,39497,4,66,39497,4,66
16,60,2,geometric_distribution,40,960,47775,4,79,47774,4,79
16,60,3,geometric_distribution,56,960,50401,5,85,50397,5,85
16,60,4,geometric_distribution,72,960,49928,5,88,49928,5,88
16,60,5,geometric_distribution,88,960,54469,5,90,54460,5,90
16,60,6,geometric_distribution,104,960,55920,5,92,55920,5,92
16,60,7,geometric_distribution,120,960,56197,5,93,56196,5,93
16,60,8,geometric_distribution,136,960,57452,5,93,57432,5,93
16,60,9,geometric_distribution,152,960,58950,5,94,58950,5,94
16,64,1,geometric_distribution,24,1024,43825,4,66,43825,4,66
16,64,2,geometric_distribution,40,1024,53107,4,79,53106,4,79
16,64,3,geometric_distribution,56,1024,57607,5,85,57606,5,85
16,64,4,geometric_distribution,72,1024,52411,5,88,52408,5,88
16,64,5,geometric_distribution,88,1024,57495,5,90,57495,5,90
16,64,6,geometric_distribution,104,1024,57086,5,92,57084,5,92
16,64,7,geometric_distribution,120,1024,57967,5,93,57960,5,93
16,64,8,geometric_distribution,136,1024,56279,5,93,56272,5,93
16,64,9,geometric_distribution,152,1024,60195,5,94,60183,5,94
16,68,1,geometric_distribution,24,1088,42065,4,66,42065,4,66
16,68,2,geometric_distribution,40,1088,55070,4,79,55070,4,79
16,68,3,geometric_distribution,56,1088,56029,5,85,56028,5,85
16,68,4,geometric_distribution,72,1088,60548,5,88,60548,5,88
16,68,5,geometric_distribution,88,1088,62339,5,90,62335,5,90
16,68,6,geometric_distribution,104,1088,65476,5,92,65472,5,92
16,68,7,geometric_distribution,120,1088,64587,5,93,64582,5,93
16,68,8,geometric_distribution,136,1088,64799,5,93,64792,5,93
16,68,9,geometric_distribution,152,1088,62146,5,94,62136,5,94
16,72,1,geometric_distribution,24,1152,46962,4,66,46962,4,66
16,72,2,geometric_distribution,40,1152,57786,4,79,57786,4,79
16,72,3,geometric_distribution,56,1152,59622,5,85,59622,5,85
16,72,4,geometric_distribution,72,1152,60536,5,88,60536,5,88
16,72,5,geometric_distribution,88,1152,69584,5,90,69575,5,90
16,72,6,geometric_distribution,104,1152,62256,5,92,62256,5,92
16,72,7,geometric_distribution,120,1152,66183,5,93,66178,5,93
16,72,8,geometric_distribution,136,1152,63905,5,93,63896,5,93
16,72,9,geometric_distribution,152,1152,68092,5,94,68085,5,94
16,76,1,geometric_distribution,24,1216,51476,4,66,51476,4,66
16,76,2,geometric_distribution,40,1216,62786,4,79,62786,4,79
16,76,3,geometric_distribution,56,1216,66785,5,85,66783,5,85
16,76,4,geometric_distribution,72,1216,68782,5,88,68780,5,88
16,76,5,geometric_distribution,88,1216,72442,5,90,72435,5,90
16,76,6,geometric_distribution,104,1216,69169,5,92,69168,5,92
16,76,7,geometric_distribution,120,1216,70964,5,93,70959,5,93
16,76,8,geometric_distribution,136,1216,72352,5,93,72352,5,93
16,76,9,geometric_distribution,152,1216,72378,5,94,72378,5,94
18,4,1,geometric_distribution,27,72,1847,2,51,1847,2,51
18,4,2,geometric_distribution,45,72,2485,2,51,2476,2,51
18,4,3,geometric_distribution,63,72,674,1,20,663,1,20
18,4,4,geometric_distribution,81,72,0,0,0,0,0,0
18,4,5,geometric_distribution,99,72,0,0,0,0,0,0
18,4,6,geometric_distribution,117,72,0,0,0,0,0,0
18,4,7,geometric_distribution,135,72,0,0,0,0,0,0
18,4,8,geometric_distribution,153,72,0,0,0,0,0,0
18,4,9,geometric_distribution,171,72,0,0,0,0,0,0
18,8,1,geometric_distribution,27,144,5125,3,65,5125,3,65
18,8,2,geometric_distribution,45,144,5047,4,73,5044,4,73
18,8,3,geometric_distribution,63,144,5715,4,79,5715,4,79
18,8,4,geometric_distribution,81,144,4959,3,58,4952,3,58
18,8,5,geometric_distribution,99,144,3424,2,45,3415,2,44
18,8,6,geometric_distribution,117,144,2414,1,28,2406,1,28
18,8,7,geometric_distribution,135,144,715,0,10,693,0,9
18,8,8,geometric_distribution,153,144,0,0,0,0,0,0
18,8,9,geometric_distribution,171,144,0,0,0,0,0,0
18,12,1,geometric_distribution,27,216,8823,3,66,8823,3,66
18,12,2,geometric_distribution,45,216,9921,4,78,9920,4,78
18,12,3,geometric_distribution,63,216,9522,4,82,9519,4,82
18,12,4,geometric_distribution,81,216,9009,4,78,9004,4,78
18,12,5,geometric_distribution,99,216,8789,4,74,8780,4,74
18,12,6,geometric_distribution,117,216,7785,3,64,7764,3,64
18,12,7,geometric_distribution,135,216,6634,3,59,6594,3,58
18,12,8,geometric_distribution,153,216,5672,2,44,5648,2,44
18,12,9,geometric_distribution,171,216,3917,1,31,3879,1,31
18,16,1,geometric_distribution,27,288,10918,3,66,10918,3,66
18,16,2,geometric_distribution,45,288,11857,4,79,11856,4,79
18,16,3,geometric_distribution,63,288,13589,4,84,13587,4,84
18,16,4,geometric_distribution,81,288,13533,4,81,13528,4,81
18,16,5,geometric_distribution,99,288,14125,4,84,14110,4,84
18,16,6,geometric_distribution,117,288,13264,4,79,13260,4,79
18,16,7,geometric_distribution,135,288,11615,3,71,11599,3,71
18,16,8,geometric_distribution,153,288,11371,3,66,11336,3,66
18,16,9,geometric_distribution,171,288,10178,3,69,10152,3,69
18,20,1,geometric_distribution,27,360,15054,3,66,15054,3,66
18,20,2,geometric_distribution,45,360,17009,4,79,17008,4,79
18,20,3,geometric_distribution,63,360,16764,4,84,16764,4,84
18,20,4,geometric_distribution,81,360,16462,4,86,16460,4,86
18,20,5,geometric_distribution,99,360,16492,4,88,16490,4,88
18,20,6,geometric_distribution,117,360,16968,4,85,16962,4,85
18,20,7,geometric_distribution,135,360,15811,4,83,15778,4,82
18,20,8,geometric_distribution,153,360,14838,4,81,14824,4,80
18,20,9,geometric_distribution,171,360,14545,3,71,14535,3,71
18,24,1,geometric_distribution,27,432,16592,3,66,16592,3,66
18,24,2,geometric_distribution,45,432,18833,4,79,18832,4,79
18,24,3,geometric_distribution,63,432,19417,4,84,19416,4,84
18,24,4,geometric_distribution,81,432,22255,4,87,22252,4,87
18,24,5,geometric_distribution,99,432,22046,4,88,22040,4,88
18,24,6,geometric_distribution,117,432,20529,4,89,20514,4,89
18,24,7,geometric_distribution,135,432,20933,4,84,20902,4,84
18,24,8,geometric_distribution,153,432,19728,4,84,19720,4,84
18,24,9,geometric_distribution,171,432,19276,4,85,19242,4,85
18,28,1,geometric_distribution,27,504,17973,3,66,17973,3,66
18,28,2,geometric_distribution,45,504,22465,4,79,22464,4,79
18,28,3,geometric_distribution,63,504,24162,4,85,24162,4,85
18,28,4,geometric_distribution,81,504,23752,4,88,23748,4,88
18,28,5,geometric_distribution,99,504,24816,4,89,24815,4,89
18,28,6,geometric_distribution,117,504,24180,5,90,24174,5,90
18,28,7,geometric_distribution,135,504,24795,5,91,24787,5,91
18,28,8,geometric_distribution,153,504,25133,4,87,25120,4,87
18,28,9,geometric_distribution,171,504,23554,4,87,23544,4,87
18,32,1,geometric_distribution,27,576,20837,3,66,20837,3,66
18,32,2,geometric_distribution,45,576,26163,4,79,26162,4,79
18,32,3,geometric_distribution,63,576,28007,4,85,28005,4,85
18,32,4,geometric_distribution,81,576,27418,4,88,27416,4,88
18,32,5,geometric_distribution,99,576,29655,5,90,29645,5,90
18,32,6,geometric_distribution,117,576,32200,5,91,32196,5,91
18,32,7,geometric_distribution,135,576,29138,5,90,29113,5,90
18,32,8,geometric_distribution,153,576,26608,5,91,26600,5,91
18,32,9,geometric_distribution,171,576,27338,4,88,27324,4,88
18,36,1,geometric_distribution,27,648,25463,3,66,25463,3,66
18,36,2,geometric_distribution,45,648,27614,4,79,27614,4,79
18,36,3,geometric_distribution,63,648,30649,4,85,30648,4,85
18,36,4,geometric_distribution,81,648,32104,4,88,32104,4,88
18,36,5,geometric_distribution,99,648,31309,4,89,31305,4,89
18,36,6,geometric_distribution,117,648,33408,5,91,33402,5,91
18,36,7,geometric_distribution,135,648,33787,5,92,33782,5,92
18,36,8,geometric_distribution,153,648,31778,5,92,31768,5,92
18,36,9,geometric_distribution,171,648,34379,5,91,34371,5,91
18,40,1,geometric_distribution,27,720,24797,3,66,24797,3,66
18,40,2,geometric_distribution,45,720,33051,4,79,33050,4,79
18,40,3,geometric_distribution,63,720,33660,4,85,33660,4,85
18,40,4,geometric_distribution,81,720,32064,4,88,32064,4,88
18,40,5,geometric_distribution,99,720,36773,5,90,36770,5,90
18,40,6,geometric_distribution,117,720,35717,5,91,35706,5,91
18,40,7,geometric_distribution,135,720,36230,5,92,36218,5,92
18,40,8,geometric_distribution,153,720,34951,5,93,34936,5,93
18,40,9,geometric_distribution,171,720,36169,5,91,36162,5,91
18,44,1,geometric_distribution,27,792,29402,3,66,29402,3,66
18,44,2,geometric_distribution,45,792,35286,4,79,35286,4,79
18,44,3,geometric_distribution,63,792,37695,4,85,37695,4,85
18,44,4,geometric_distribution,81,792,38000,4,88,38000,4,88
18,44,5,geometric_distribution,99,792,39428,5,90,39425,5,90
18,44,6,geometric_distribution,117,792,42106,5,92,42102,5,91
18,44,7,geometric_distribution,135,792,39229,5,92,39221,5,92
18,44,8,geometric_distribution,153,792,41245,5,92,41240,5,92
18,44,9,geometric_distribution,171,792,40896,5,93,40896,5,93
18,48,1,geometric_distribution,27,864,32967,3,66,32967,3,66
18,48,2,geometric_distribution,45,864,39544,4,79,39544,4,79
18,48,3,geometric_distribution,63,864,40865,4,85,40863,4,85
18,48,4,geometric_distribution,81,864,44824,4,88,44824,4,88
18,48,5,geometric_distribution,99,864,43733,5,90,43730,5,90
18,48,6,geometric_distribution,117,864,46060,5,91,46050,5,91
18,48,7,geometric_distribution,135,864,44442,5,93,44436,5,93
18,48,8,geometric_distribution,153,864,45712,5,93,45696,5,93
18,48,9,geometric_distribution,171,864,46950,5,93,46944,5,93
18,52,1,geometric_distribution,27,936,33970,3,66,33970,3,66
18,52,2,geometric_distribution,45,936,41820,4,79,41820,4,79
18,52,3,geometric_distribution,63,936,45572,4,85,45570,4,85
18,52,4,geometric_distribution,81,936,46545,4,88,46544,4,88
18,52,5,geometric_distribution,99,936,47558,5,90,47550,5,90
18,52,6,geometric_distribution,117,936,46368,5,92,46368,5,92
18,52,7,geometric_distribution,135,936,47844,5,92,47838,5,92
18,52,8,geometric_distribution,153,936,49841,5,93,49824,5,93
18,52,9,geometric_distribution,171,936,47754,5,93,47718,5,93
18,56,1,geometric_distribution,27,1008,37553,3,66,37553,3,66
18,56,2,geometric_distribution,45,1008,46021,4,79,46020,4,79
18,56,3,geometric_distribution,63,1008,48705,4,85,48705,4,85
18,56,4,geometric_distribution,81,1008,51106,4,88,51100,4,88
18,56,5,geometric_distribution,99,1008,50570,5,90,50570,5,90
18,56,6,geometric_distribution,117,1008,51631,5,92,51618,5,92
18,56,7,geometric_distribution,135,1008,52021,5,92,52017,5,92
18,56,8,geometric_distribution,153,1008,52574,5,93,52560,5,93
18,56,9,geometric_distribution,171,1008,54581,5,93,54567,5,93
18,60,1,geometric_distribution,27,1080,40135,3,66,40135,3,66
18,60,2,geometric_distribution,45,1080,47208,4,79,47208,4,79
18,60,3,geometric_distribution,63,1080,51091,4,85,51090,4,85
18,60,4,geometric_distribution,81,1080,54107,4,88,54104,4,88
18,60,5,geometric_distribution,99,1080,56135,5,90,56135,5,90
18,60,6,geometric_distribution,117,1080,55670,5,91,55668,5,91
18,60,7,geometric_distribution,135,1080,59947,5,93,59941,5,93
18,60,8,geometric_distribution,153,1080,56523,5,93,56512,5,93
18,60,9,geometric_distribution,171,1080,55143,5,94,55134,5,94
18,64,1,geometric_distribution,27,1152,42860,3,66,42860,3,66
18,64,2,geometric_distribution,45,1152,53840,4,79,53840,4,79
18,64,3,geometric_distribution,63,1152,52393,4,85,52392,4,85
18,64,4,geometric_distribution,81,1152,56132,4,88,56132,4,88
18,64,5,geometric_distribution,99,1152,58313,5,90,58310,5,90
18,64,6,geometric_distribution,117,1152,58073,5,92,58068,5,92
18,64,7,geometric_distribution,135,1152,54810,5,93,54810,5,93
18,64,8,geometric_distribution,153,1152,61497,5,93,61496,5,93
18,64,9,geometric_distribution,171,1152,60037,5,94,60030,5,94
18,68,1,geometric_distribution,27,1224,47230,3,66,47230,3,66
18,68,2,geometric_distribution,45,1224,54860,4,79,54860,4,79
18,68,3,geometric_distribution,63,1224,59484,4,85,59484,4,85
18,68,4,geometric_distribution,81,1224,61761,4,88,61760,4,88
18,68,5,geometric_distribution,99,1224,60350,5,90,60350,5,90
18,68,6,geometric_distribution,117,1224,61608,5,92,61608,5,92
18,68,7,geometric_distribution,135,1224,60263,5,93,60256,5,93
18,68,8,geometric_distribution,153,1224,64531,5,93,64528,5,93
18,68,9,geometric_distribution,171,1224,62834,5,94,62829,5,94
18,72,1,geometric_distribution,27,1296,46311,3,66,46311,3,66
18,72,2,geometric_distribution,45,1296,56800,4,79,56800,4,79
18,72,3,geometric_distribution,63,1296,60857,4,85,60855,4,85
18,72,4,geometric_distribution,81,1296,63575,4,88,63572,4,88
18,72,5,geometric_distribution,99,1296,69065,5,90,69065,5,90
18,72,6,geometric_distribution,117,1296,64950,5,92,64950,5,92
18,72,7,geometric_distribution,135,1296,65591,5,93,65583,5,93
18,72,8,geometric_distribution,153,1296,65758,5,93,65752,5,93
18,72,9,geometric_distribution,171,1296,71097,5,94,71082,5,94
18,76,1,geometric_distribution,27,1368,49451,3,66,49451,3,66
18,76,2,geometric_distribution,45,1368,60289,4,79,60288,4,79
18,76,3,geometric_distribution,63,1368,65364,4,85,65364,4,85
18,76,4,geometric_distribution,81,1368,67516,4,88,67516,4,88
18,76,5,geometric_distribution,99,1368,70063,5,90,70060,5,90
18,76,6,geometric_distribution,117,1368,72167,5,92,72162,5,92
18,76,7,geometric_distribution,135,1368,72445,5,93,72443,5,93
18,76,8,geometric_distribution,153,1368,71161,5,93,71160,5,93
18,76,9,geometric_distribution,171,1368,71287,5,94,71280,5,94
20,4,1,geometric_distribution,30,80,2703,2,59,2703,2,59
20,4,2,geometric_distribution,50,80,1628,2,44,1628,2,44
20,4,3,geometric_distribution,70,80,762,1,21,759,1,21
20,4,4,geometric_distribution,90,80,0,0,0,0,0,0
20,4,5,geometric_distribution,110,80,0,0,0,0,0,0
20,4,6,geometric_distribution,130,80,0,0,0,0,0,0
20,4,7,geometric_distribution,150,80,0,0,0,0,0,0
20,4,8,geometric_distribution,170,80,0,0,0,0,0,0
20,4,9,geometric_distribution,190,80,0,0,0,0,0,0
20,8,1,geometric_distribution,30,160,6020,3,66,6020,3,66
20,8,2,geometric_distribution,50,160,6191,3,75,6188,3,75
20,8,3,geometric_distribution,70,160,6092,3,75,6090,3,75
20,8,4,geometric_distribution,90,160,4613,3,63,4604,3,63
20,8,5,geometric_distribution,110,160,3498,2,43,3480,2,43
20,8,6,geometric_distribution,130,160,2747,1,33,2736,1,32
20,8,7,geometric_distribution,150,160,966,0,12,924,0,11
20,8,8,geometric_distribution,170,160,0,0,0,0,0,0
20,8,9,geometric_distribution,190,160,0,0,0,0,0,0
20,12,1,geometric_distribution,30,240,8357,3,66,8357,3,66
20,12,2,geometric_distribution,50,240,9364,3,78,9364,3,78
20,12,3,geometric_distribution,70,240,8814,4,81,8811,4,81
20,12,4,geometric_distribution,90,240,9650,4,81,9644,4,80
20,12,5,geometric_distribution,110,240,9626,3,76,9615,3,76
20,12,6,geometric_distribution,130,240,8203,3,65,8184,3,65
20,12,7,geometric_distribution,150,240,8429,3,62,8414,3,61
20,12,8,geometric_distribution,170,240,5209,2,46,5200,2,46
20,12,9,geometric_distribution,190,240,5745,2,43,5679,2,42
20,16,1,geometric_distribution,30,320,10488,3,66,10488,3,66
20,16,2,geometric_distribution,50,320,12025,3,79,12024,3,79
20,16,3,geometric_distribution,70,320,13332,4,84,13329,4,84
20,16,4,geometric_distribution,90,320,12864,4,86,12856,4,86
20,16,5,geometric_distribution,110,320,13186,4,84,13160,4,84
20,16,6,geometric_distribution,130,320,14021,4,80,14016,4,80
20,16,7,geometric_distribution,150,320,13161,3,77,13146,3,76
20,16,8,geometric_distribution,170,320,10403,3,68,10392,3,68
20,16,9,geometric_distribution,190,320,11152,3,67,11133,3,67
20,20,1,geometric_distribution,30,400,13765,3,66,13765,3,66
20,20,2,geometric_distribution,50,400,15118,3,79,15118,3,79
20,20,3,geometric_distribution,70,400,15224,4,85,15222,4,85
20,20,4,geometric_distribution,90,400,17095,4,86,17092,4,86
20,20,5,geometric_distribution,110,400,16383,4,86,16380,4,86
20,20,6,geometric_distribution,130,400,17335,4,84,17322,4,84
20,20,7,geometric_distribution,150,400,17795,4,84,17780,4,84
20,20,8,geometric_distribution,170,400,16331,4,84,16320,4,84
20,20,9,geometric_distribution,190,400,14142,3,76,14139,3,76
20,24,1,geometric_distribution,30,480,16267,3,66,16267,3,66
20,24,2,geometric_distribution,50,480,18770,3,79,18770,3,79
20,24,3,geometric_distribution,70,480,21151,4,85,21150,4,85
20,24,4,geometric_distribution,90,480,20770,4,88,20768,4,88
20,24,5,geometric_distribution,110,480,21640,4,89,21640,4,89
20,24,6,geometric_distribution,130,480,20618,4,87,20604,4,87
20,24,7,geometric_distribution,150,480,21022,4,85,21014,4,85
20,24,8,geometric_distribution,170,480,20950,4,85,20912,4,85
20,24,9,geometric_distribution,190,480,20174,4,83,20160,4,83
20,28,1,geometric_distribution,30,560,18241,3,66,18241,3,66
20,28,2,geometric_distribution,50,560,23626,3,79,23626,3,79
20,28,3,geometric_distribution,70,560,24360,4,85,24360,4,85
20,28,4,geometric_distribution,90,560,25288,4,88,25280,4,88
20,28,5,geometric_distribution,110,560,25083,4,89,25080,4,89
20,28,6,geometric_distribution,130,560,24593,4,90,24588,4,90
20,28,7,geometric_distribution,150,560,24956,4,89,24948,4,89
20,28,8,geometric_distribution,170,560,24084,4,88,24080,4,88
20,28,9,geometric_distribution,190,560,22892,4,88,22887,4,88
20,32,1,geometric_distribution,30,640,20074,3,66,20074,3,66
20,32,2,geometric_distribution,50,640,25041,3,79,25040,3,79
20,32,3,geometric_distribution,70,640,26466,4,85,26466,4,85
20,32,4,geometric_distribution,90,640,29772,4,88,29772,4,88
20,32,5,geometric_distribution,110,640,28110,4,90,28105,4,90
20,32,6,geometric_distribution,130,640,27311,4,91,27306,4,91
20,32,7,geometric_distribution,150,640,29971,4,91,29967,4,91
20,32,8,geometric_distribution,170,640,28934,4,90,28928,4,90
20,32,9,geometric_distribution,190,640,29373,4,89,29349,4,89
20,36,1,geometric_distribution,30,720,23407,3,66,23407,3,66
20,36,2,geometric_distribution,50,720,28680,3,79,28680,3,79
20,36,3,geometric_distribution,70,720,28542,4,85,28542,4,85
20,36,4,geometric_distribution,90,720,31941,4,88,31940,4,88
20,36,5,geometric_distribution,110,720,33788,4,90,33785,4,90
20,36,6,geometric_distribution,130,720,31509,4,91,31500,4,91
20,36,7,geometric_distribution,150,720,32354,4,91,32354,4,91
20,36,8,geometric_distribution,170,720,31586,4,92,31584,4,92
20,36,9,geometric_distribution,190,720,34046,4,92,34038,4,92
20,40,1,geometric_distribution,30,800,26900,3,66,26900,3,66
20,40,2,geometric_distribution,50,800,32092,3,79,32090,3,79
20,40,3,geometric_distribution,70,800,33159,4,85,33159,4,85
20,40,4,geometric_distribution,90,800,34403,4,88,34400,4,88
20,40,5,geometric_distribution,110,800,34780,4,90,34780,4,90
20,40,6,geometric_distribution,130,800,37388,4,91,37380,4,91
20,40,7,geometric_distribution,150,800,37638,4,92,37625,4,92
20,40,8,geometric_distribution,170,800,36783,4,92,36768,4,92
20,40,9,geometric_distribution,190,800,38225,4,91,38214,4,91
20,44,1,geometric_distribution,30,880,27482,3,66,27482,3,66
20,44,2,geometric_distribution,50,880,33793,3,79,33792,3,79
20,44,3,geometric_distribution,70,880,38109,4,85,38109,4,85
20,44,4,geometric_distribution,90,880,41720,4,88,41720,4,88
20,44,5,geometric_distribution,110,880,38731,4,90,38730,4,90
20,44,6,geometric_distribution,130,880,40611,4,91,40608,4,91
20,44,7,geometric_distribution,150,880,39668,4,92,39662,4,92
20,44,8,geometric_distribution,170,880,41478,4,93,41448,4,93
20,44,9,geometric_distribution,190,880,43407,4,92,43389,4,92
20,48,1,geometric_distribution,30,960,33034,3,66,33034,3,66
20,48,2,geometric_distribution,50,960,35906,3,79,35906,3,79
20,48,3,geometric_distribution,70,960,39153,4,85,39153,4,85
20,48,4,geometric_distribution,90,960,42984,4,88,42984,4,88
20,48,5,geometric_distribution,110,960,43034,4,90,43030,4,90
20,48,6,geometric_distribution,130,960,44223,4,92,44220,4,92
20,48,7,geometric_distribution,150,960,44018,4,92,44016,4,92
20,48,8,geometric_distribution,170,960,44403,4,93,44400,4,93
20,48,9,geometric_distribution,190,960,44824,4,94,44811,4,94
20,52,1,geometric_distribution,30,1040,34159,3,66,34159,3,66
20,52,2,geometric_distribution,50,1040,42444,3,79,42444,3,79
20,52,3,geometric_distribution,70,1040,42279,4,85,42279,4,85
20,52,4,geometric_distribution,90,1040,44785,4,88,44784,4,88
20,52,5,geometric_distribution,110,1040,47501,4,90,47500,4,90
20,52,6,geometric_distribution,130,1040,50014,4,91,50010,4,91
20,52,7,geometric_distribution,150,1040,48142,4,92,48139,4,92
20,52,8,geometric_distribution,170,1040,49130,4,93,49120,4,93
20,52,9,geometric_distribution,190,1040,49362,4,93,49356,4,93
20,56,1,geometric_distribution,30,1120,37795,3,66,37795,3,66
20,56,2,geometric_distribution,50,1120,44969,3,79,44968,3,79
20,56,3,geometric_distribution,70,1120,47759,4,85,47757,4,85
20,56,4,geometric_distribution,90,1120,47831,4,88,47828,4,88
20,56,5,geometric_distribution,110,1120,50210,4,90,50210,4,90
20,56,6,geometric_distribution,130,1120,52139,4,92,52128,4,91
20,56,7,geometric_distribution,150,1120,50584,4,92,50582,4,92
20,56,8,geometric_distribution,170,1120,50434,4,93,50424,4,93
20,56,9,geometric_distribution,190,1120,52766,4,94,52758,4,94
20,60,1,geometric_distribution,30,1200,39833,3,66,39833,3,66
20,60,2,geometric_distribution,50,1200,49009,3,79,49008,3,79
20,60,3,geometric_distribution,70,1200,49023,4,85,49023,4,85
20,60,4,geometric_distribution,90,1200,56728,4,88,56728,4,88
20,60,5,geometric_distribution,110,1200,55568,4,90,55565,4,90
20,60,6,geometric_distribution,130,1200,55353,4,92,55350,4,92
20,60,7,geometric_distribution,150,1200,55619,4,93,55608,4,93
20,60,8,geometric_distribution,170,1200,57812,4,93,57808,4,93
20,60,9,geometric_distribution,190,1200,54367,4,94,54360,4,94
20,64,1,geometric_distribution,30,1280,41700,3,66,41700,3,66
20,64,2,geometric_distribution,50,1280,49750,3,79,49750,3,79
20,64,3,geometric_distribution,70,1280,55442,4,85,55440,4,85
20,64,4,geometric_distribution,90,1280,55736,4,88,55736,4,88
20,64,5,geometric_distribution,110,1280,61309,4,90,61305,4,90
20,64,6,geometric_distribution,130,1280,60380,4,91,60372,4,91
20,64,7,geometric_distribution,150,1280,61501,4,93,61495,4,93
20,64,8,geometric_distribution,170,1280,59925,4,93,59920,4,93
20,64,9,geometric_distribution,190,1280,62003,4,94,62001,4,94
20,68,1,geometric_distribution,30,1360,45858,3,66,45858,3,66
20,68,2,geometric_distribution,50,1360,55534,3,79,55534,3,79
20,68,3,geometric_distribution,70,1360,57550,4,85,57549,4,85
20,68,4,geometric_distribution,90,1360,63927,4,88,63924,4,88
20,68,5,geometric_distribution,110,1360,59957,4,90,59950,4,90
20,68,6,geometric_distribution,130,1360,60237,4,92,60234,4,92
20,68,7,geometric_distribution,150,1360,63977,4,93,63973,4,93
