num_of_agents,num_of_items_per_agent,L,random_valuation,D,num_of_items,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
18,28,5,uniform_distribution_high,99,504,38064,4,89,38060,4,89
18,28,6,uniform_distribution_high,117,504,36853,4,87,36798,4,87
18,28,7,uniform_distribution_high,135,504,33851,4,80,33831,4,80
18,28,8,uniform_distribution_high,153,504,37491,4,87,37472,4,87
18,28,9,uniform_distribution_high,171,504,29878,3,71,29871,3,71
18,32,1,uniform_distribution_high,27,576,31748,3,65,31748,3,65
18,32,2,uniform_distribution_high,45,576,36364,4,76,36364,4,76
18,32,3,uniform_distribution_high,63,576,40933,4,84,40932,4,84
18,32,4,uniform_distribution_high,81,576,41723,4,87,41720,4,87
18,32,5,uniform_distribution_high,99,576,39188,4,82,39175,4,81
18,32,6,uniform_distribution_high,117,576,38441,4,79,38436,4,79
18,32,7,uniform_distribution_high,135,576,43145,4,89,43134,4,89
18,32,8,uniform_distribution_high,153,576,38674,4,81,38648,4,81
18,32,9,uniform_distribution_high,171,576,41446,4,86,41427,4,86
18,36,1,uniform_distribution_high,27,648,35903,3,66,35903,3,66
18,36,2,uniform_distribution_high,45,648,42252,4,78,42250,4,78
18,36,3,uniform_distribution_high,63,648,45084,4,84,45084,4,84
18,36,4,uniform_distribution_high,81,648,48252,4,88,48252,4,88
18,36,5,uniform_distribution_high,99,648,46841,4,85,46825,4,85
18,36,6,uniform_distribution_high,117,648,46975,4,86,46962,4,86
18,36,7,uniform_distribution_high,135,648,44716,4,82,44716,4,82
18,36,8,uniform_distribution_high,153,648,48819,5,90,48808,5,90
18,36,9,uniform_distribution_high,171,648,43817,4,81,43722,4,81
18,40,1,uniform_distribution_high,27,720,39128,3,65,39128,3,65
18,40,2,uniform_distribution_high,45,720,47915,4,79,47914,4,79
18,40,3,uniform_distribution_high,63,720,49530,4,83,49530,4,83
18,40,4,uniform_distribution_high,81,720,49679,4,82,49676,4,82
18,40,5,uniform_distribution_high,99,720,52904,4,88,52900,4,88
18,40,6,uniform_distribution_high,117,720,54336,5,90,54336,5,90
18,40,7,uniform_distribution_high,135,720,53321,4,89,53298,4,88
18,40,8,uniform_distribution_high,153,720,51013,4,84,51008,4,84
18,40,9,uniform_distribution_high,171,720,55663,5,91,55656,5,91
18,44,1,uniform_distribution_high,27,792,43775,3,66,43775,3,66
18,44,2,uniform_distribution_high,45,792,51035,4,78,51034,4,78
18,44,3,uniform_distribution_high,63,792,55368,4,83,55362,4,83
18,44,4,uniform_distribution_high,81,792,55776,4,84,55772,4,84
18,44,5,uniform_distribution_high,99,792,59873,5,90,59865,5,90
18,44,6,uniform_distribution_high,117,792,56382,4,84,56382,4,84
18,44,7,uniform_distribution_high,135,792,55418,4,83,55398,4,83
18,44,8,uniform_distribution_high,153,792,60283,5,91,60280,5,91
18,44,9,uniform_distribution_high,171,792,56790,4,85,56790,4,85
18,48,1,uniform_distribution_high,27,864,47899,3,66,47899,3,66
18,48,2,uniform_distribution_high,45,864,57026,4,79,57026,4,79
18,48,3,uniform_distribution_high,63,864,59134,4,82,59130,4,82
18,48,4,uniform_distribution_high,81,864,61459,4,85,61456,4,85
18,48,5,uniform_distribution_high,99,864,61376,4,85,61375,4,85
18,48,6,uniform_distribution_high,117,864,64007,4,88,63996,4,88
18,48,7,uniform_distribution_high,135,864,64687,4,89,64687,4,89
18,48,8,uniform_distribution_high,153,864,63084,4,86,63056,4,86
18,48,9,uniform_distribution_high,171,864,67098,5,93,67077,5,93
18,52,1,uniform_distribution_high,27,936,51469,3,65,51469,3,65
18,52,2,uniform_distribution_high,45,936,60443,4,77,60442,4,77
18,52,3,uniform_distribution_high,63,936,64528,4,82,64527,4,82
18,52,4,uniform_distribution_high,81,936,66856,4,85,66852,4,85
18,52,5,uniform_distribution_high,99,936,68882,4,87,68880,4,87
18,52,6,uniform_distribution_high,117,936,72320,5,92,72312,5,92
18,52,7,uniform_distribution_high,135,936,64634,4,84,64610,4,84
18,52,8,uniform_distribution_high,153,936,72714,5,92,72712,5,92
18,52,9,uniform_distribution_high,171,936,69571,4,89,69534,4,88
18,56,1,uniform_distribution_high,27,1008,55895,3,66,55895,3,66
18,56,2,uniform_distribution_high,45,1008,65917,4,79,65916,4,79
18,56,3,uniform_distribution_high,63,1008,71818,4,85,71817,4,85
18,56,4,uniform_distribution_high,81,1008,72629,4,86,72628,4,86
18,56,5,uniform_distribution_high,99,1008,75199,4,89,75195,4,89
18,56,6,uniform_distribution_high,117,1008,74602,4,87,74598,4,87
18,56,7,uniform_distribution_high,135,1008,74099,4,89,74088,4,89
18,56,8,uniform_distribution_high,153,1008,74807,4,88,74800,4,88
18,56,9,uniform_distribution_high,171,1008,71384,4,85,71334,4,85
18,60,1,uniform_distribution_high,27,1080,60093,3,66,60093,3,66
18,60,2,uniform_distribution_high,45,1080,71217,4,79,71216,4,79
18,60,3,uniform_distribution_high,63,1080,76663,4,85,76662,4,85
18,60,4,uniform_distribution_high,81,1080,78275,4,87,78272,4,87
18,60,5,uniform_distribution_high,99,1080,77233,4,85,77230,4,85
18,60,6,uniform_distribution_high,117,1080,81206,5,90,81198,5,90
18,60,7,uniform_distribution_high,135,1080,84223,5,93,84210,5,93
18,60,8,uniform_distribution_high,153,1080,83570,5,93,83560,5,93
18,60,9,uniform_distribution_high,171,1080,82485,5,91,82485,5,91
18,64,1,uniform_distribution_high,27,1152,63108,3,65,63108,3,65
18,64,2,uniform_distribution_high,45,1152,75576,4,78,75576,4,78
18,64,3,uniform_distribution_high,63,1152,82085,4,84,82083,4,84
18,64,4,uniform_distribution_high,81,1152,84312,4,87,84312,4,87
18,64,5,uniform_distribution_high,99,1152,83229,4,87,83220,4,87
18,64,6,uniform_distribution_high,117,1152,83318,4,86,83310,4,86
18,64,7,uniform_distribution_high,135,1152,86163,4,89,86163,4,89
18,64,8,uniform_distribution_high,153,1152,86762,4,89,86752,4,89
18,64,9,uniform_distribution_high,171,1152,84517,4,87,84510,4,87
18,68,1,uniform_distribution_high,27,1224,67837,3,66,67837,3,66
18,68,2,uniform_distribution_high,45,1224,81260,4,79,81260,4,79
18,68,3,uniform_distribution_high,63,1224,85783,4,84,85782,4,84
18,68,4,uniform_distribution_high,81,1224,90361,4,88,90356,4,88
18,68,5,uniform_distribution_high,99,1224,91166,4,89,91165,4,89
18,68,6,uniform_distribution_high,117,1224,91405,4,89,91404,4,89
18,68,7,uniform_distribution_high,135,1224,93887,5,92,93884,5,92
18,68,8,uniform_distribution_high,153,1224,96122,5,93,96112,5,93
18,68,9,uniform_distribution_high,171,1224,94070,5,93,94059,5,93
18,72,1,uniform_distribution_high,27,1296,71606,3,66,71606,3,66
18,72,2,uniform_distribution_high,45,1296,84798,4,78,84798,4,78
18,72,3,uniform_distribution_high,63,1296,90423,4,84,90423,4,84
18,72,4,uniform_distribution_high,81,1296,95495,4,88,95492,4,88
18,72,5,uniform_distribution_high,99,1296,97160,5,90,97155,5,90
18,72,6,uniform_distribution_high,117,1296,98911,5,91,98904,5,91
18,72,7,uniform_distribution_high,135,1296,96266,4,89,96250,4,89
18,72,8,uniform_distribution_high,153,1296,97672,5,90,97672,5,90
18,72,9,uniform_distribution_high,171,1296,97123,4,89,97074,4,89
18,76,1,uniform_distribution_high,27,1368,75553,3,66,75553,3,66
18,76,2,uniform_distribution_high,45,1368,90186,4,79,90186,4,79
18,76,3,uniform_distribution_high,63,1368,95225,4,83,95220,4,83
18,76,4,uniform_distribution_high,81,1368,98039,4,85,98036,4,85
18,76,5,uniform_distribution_high,99,1368,99764,4,87,99760,4,87
18,76,6,uniform_distribution_high,117,1368,100906,4,88,100896,4,88
18,76,7,uniform_distribution_high,135,1368,105303,5,92,105294,5,92
18,76,8,uniform_distribution_high,153,1368,99062,4,87,99056,4,87
18,76,9,uniform_distribution_high,171,1368,106202,5,94,106191,5,94
20,4,1,uniform_distribution_high,30,80,3302,2,54,3302,2,54
20,4,2,uniform_distribution_high,50,80,3590,3,61,3580,3,60
20,4,3,uniform_distribution_high,70,80,3610,3,62,3594,3,61
20,4,4,uniform_distribution_high,90,80,0,0,0,0,0,0
20,4,5,uniform_distribution_high,110,80,0,0,0,0,0,0
20,4,6,uniform_distribution_high,130,80,0,0,0,0,0,0
20,4,7,uniform_distribution_high,150,80,0,0,0,0,0,0
20,4,8,uniform_distribution_high,170,80,0,0,0,0,0,0
20,4,9,uniform_distribution_high,190,80,0,0,0,0,0,0
20,8,1,uniform_distribution_high,30,160,7527,3,63,7527,3,63
20,8,2,uniform_distribution_high,50,160,9334,3,75,9332,3,75
20,8,3,uniform_distribution_high,70,160,9383,3,77,9366,3,77
20,8,4,uniform_distribution_high,90,160,7603,3,64,7580,3,64
20,8,5,uniform_distribution_high,110,160,7972,3,67,7930,3,67
20,8,6,uniform_distribution_high,130,160,8183,3,69,8082,3,68
20,8,7,uniform_distribution_high,150,160,7982,3,65,7868,3,64
20,8,8,uniform_distribution_high,170,160,0,0,0,0,0,0
20,8,9,uniform_distribution_high,190,160,0,0,0,0,0,0
20,12,1,uniform_distribution_high,30,240,12266,3,66,12266,3,66
20,12,2,uniform_distribution_high,50,240,12655,3,70,12654,3,70
20,12,3,uniform_distribution_high,70,240,14372,3,78,14370,3,78
20,12,4,uniform_distribution_high,90,240,13524,3,72,13520,3,72
20,12,5,uniform_distribution_high,110,240,15287,4,85,15285,4,85
20,12,6,uniform_distribution_high,130,240,11704,3,64,11664,3,64
20,12,7,uniform_distribution_high,150,240,12390,3,67,12306,3,67
20,12,8,uniform_distribution_high,170,240,12859,3,70,12744,3,70
20,12,9,uniform_distribution_high,190,240,12380,3,70,12231,3,69
20,16,1,uniform_distribution_high,30,320,15225,3,63,15225,3,63
20,16,2,uniform_distribution_high,50,320,17984,3,76,17984,3,76
20,16,3,uniform_distribution_high,70,320,18678,3,78,18678,3,78
20,16,4,uniform_distribution_high,90,320,19307,3,79,19304,3,79
20,16,5,uniform_distribution_high,110,320,16736,3,69,16730,3,69
20,16,6,uniform_distribution_high,130,320,18935,3,79,18924,3,79
20,16,7,uniform_distribution_high,150,320,21504,4,88,21497,4,88
20,16,8,uniform_distribution_high,170,320,15595,3,64,15528,3,63
20,16,9,uniform_distribution_high,190,320,16231,3,68,16119,3,67
20,20,1,uniform_distribution_high,30,400,19408,3,65,19408,3,65
20,20,2,uniform_distribution_high,50,400,24387,3,79,24386,3,79
20,20,3,uniform_distribution_high,70,400,23361,3,78,23358,3,78
20,20,4,uniform_distribution_high,90,400,24372,4,82,24364,4,82
20,20,5,uniform_distribution_high,110,400,24181,4,80,24165,4,80
20,20,6,uniform_distribution_high,130,400,26582,4,88,26526,4,88
20,20,7,uniform_distribution_high,150,400,22789,3,75,22785,3,75
20,20,8,uniform_distribution_high,170,400,25237,4,83,25232,4,83
20,20,9,uniform_distribution_high,190,400,27133,4,90,27126,4,90
20,24,1,uniform_distribution_high,30,480,23752,3,66,23752,3,66
20,24,2,uniform_distribution_high,50,480,27387,3,76,27386,3,76
20,24,3,uniform_distribution_high,70,480,28204,3,78,28203,3,78
20,24,4,uniform_distribution_high,90,480,31300,4,84,31280,4,84
20,24,5,uniform_distribution_high,110,480,30585,4,85,30585,4,85
20,24,6,uniform_distribution_high,130,480,28429,4,80,28410,4,80
20,24,7,uniform_distribution_high,150,480,31138,4,87,31115,4,87
20,24,8,uniform_distribution_high,170,480,26875,3,73,26856,3,73
20,24,9,uniform_distribution_high,190,480,28400,4,80,28386,4,80
20,28,1,uniform_distribution_high,30,560,26957,3,65,26957,3,65
20,28,2,uniform_distribution_high,50,560,32806,3,78,32806,3,78
20,28,3,uniform_distribution_high,70,560,36172,4,85,36168,4,85
20,28,4,uniform_distribution_high,90,560,36568,4,86,36568,4,86
20,28,5,uniform_distribution_high,110,560,37155,4,89,37145,4,89
20,28,6,uniform_distribution_high,130,560,36482,4,87,36474,4,87
20,28,7,uniform_distribution_high,150,560,34464,4,81,34433,4,81
20,28,8,uniform_distribution_high,170,560,36404,4,87,36320,4,87
20,28,9,uniform_distribution_high,190,560,29592,3,71,29583,3,71
20,32,1,uniform_distribution_high,30,640,31267,3,65,31267,3,65
20,32,2,uniform_distribution_high,50,640,36822,3,76,36818,3,76
20,32,3,uniform_distribution_high,70,640,40395,4,84,40392,4,84
20,32,4,uniform_distribution_high,90,640,42485,4,87,42468,4,87
20,32,5,uniform_distribution_high,110,640,39279,4,82,39275,4,82
20,32,6,uniform_distribution_high,130,640,38652,4,80,38652,4,80
20,32,7,uniform_distribution_high,150,640,42513,4,89,42511,4,89
20,32,8,uniform_distribution_high,170,640,38127,4,80,38088,4,80
20,32,9,uniform_distribution_high,190,640,41269,4,86,41175,4,86
20,36,1,uniform_distribution_high,30,720,35918,3,66,35918,3,66
20,36,2,uniform_distribution_high,50,720,41986,3,78,41986,3,78
20,36,3,uniform_distribution_high,70,720,45562,4,84,45561,4,84
20,36,4,uniform_distribution_high,90,720,48023,4,88,48020,4,88
20,36,5,uniform_distribution_high,110,720,46559,4,85,46555,4,85
20,36,6,uniform_distribution_high,130,720,46407,4,86,46398,4,86
20,36,7,uniform_distribution_high,150,720,44940,4,82,44940,4,82
20,36,8,uniform_distribution_high,170,720,48594,4,90,48592,4,90
20,36,9,uniform_distribution_high,190,720,43898,4,81,43857,4,81
20,40,1,uniform_distribution_high,30,800,39371,3,65,39371,3,65
20,40,2,uniform_distribution_high,50,800,48008,3,79,48008,3,79
20,40,3,uniform_distribution_high,70,800,49991,4,83,49989,4,83
20,40,4,uniform_distribution_high,90,800,49887,4,82,49884,4,82
20,40,5,uniform_distribution_high,110,800,52794,4,88,52775,4,88
20,40,6,uniform_distribution_high,130,800,54085,4,90,54084,4,90
20,40,7,uniform_distribution_high,150,800,53421,4,89,53410,4,89
20,40,8,uniform_distribution_high,170,800,50254,4,84,50248,4,84
20,40,9,uniform_distribution_high,190,800,54678,4,91,54675,4,91
20,44,1,uniform_distribution_high,30,880,43451,3,66,43451,3,66
20,44,2,uniform_distribution_high,50,880,52022,3,78,52022,3,78
20,44,3,uniform_distribution_high,70,880,55343,4,83,55341,4,83
20,44,4,uniform_distribution_high,90,880,55208,4,84,55208,4,84
20,44,5,uniform_distribution_high,110,880,59687,4,90,59685,4,90
20,44,6,uniform_distribution_high,130,880,55866,4,85,55866,4,85
20,44,7,uniform_distribution_high,150,880,54624,4,83,54614,4,83
20,44,8,uniform_distribution_high,170,880,60368,4,91,60360,4,91
20,44,9,uniform_distribution_high,190,880,57192,4,85,57186,4,85
20,48,1,uniform_distribution_high,30,960,48084,3,66,48084,3,66
20,48,2,uniform_distribution_high,50,960,57954,3,79,57954,3,79
20,48,3,uniform_distribution_high,70,960,60228,4,82,60228,4,82
20,48,4,uniform_distribution_high,90,960,61240,4,85,61240,4,85
20,48,5,uniform_distribution_high,110,960,61457,4,85,61455,4,85
20,48,6,uniform_distribution_high,130,960,64044,4,88,64032,4,88
20,48,7,uniform_distribution_high,150,960,64120,4,89,64120,4,89
20,48,8,uniform_distribution_high,170,960,62027,4,86,62016,4,86
20,48,9,uniform_distribution_high,190,960,66716,4,93,66672,4,93
20,52,1,uniform_distribution_high,30,1040,50588,3,65,50588,3,65
20,52,2,uniform_distribution_high,50,1040,60537,3,77,60536,3,77
20,52,3,uniform_distribution_high,70,1040,63612,4,82,63606,4,82
20,52,4,uniform_distribution_high,90,1040,67410,4,85,67408,4,85
20,52,5,uniform_distribution_high,110,1040,69231,4,87,69220,4,87
20,52,6,uniform_distribution_high,130,1040,71896,4,92,71892,4,92
20,52,7,uniform_distribution_high,150,1040,66045,4,84,66038,4,84
20,52,8,uniform_distribution_high,170,1040,71446,4,92,71432,4,92
20,52,9,uniform_distribution_high,190,1040,69653,4,89,69615,4,88
20,56,1,uniform_distribution_high,30,1120,55585,3,66,55585,3,66
20,56,2,uniform_distribution_high,50,1120,66553,3,79,66552,3,79
20,56,3,uniform_distribution_high,70,1120,72366,4,85,72366,4,85
20,56,4,uniform_distribution_high,90,1120,73011,4,86,73004,4,86
20,56,5,uniform_distribution_high,110,1120,75674,4,89,75670,4,89
20,56,6,uniform_distribution_high,130,1120,73274,4,87,73272,4,87
20,56,7,uniform_distribution_high,150,1120,75538,4,89,75537,4,89
20,56,8,uniform_distribution_high,170,1120,73799,4,88,73776,4,88
20,56,9,uniform_distribution_high,190,1120,72334,4,85,72315,4,85
20,60,1,uniform_distribution_high,30,1200,59605,3,66,59605,3,66
20,60,2,uniform_distribution_high,50,1200,71537,3,79,71536,3,79
20,60,3,uniform_distribution_high,70,1200,76467,4,85,76467,4,85
20,60,4,uniform_distribution_high,90,1200,78744,4,87,78744,4,87
20,60,5,uniform_distribution_high,110,1200,76665,4,85,76665,4,85
20,60,6,uniform_distribution_high,130,1200,81739,4,90,81732,4,90
20,60,7,uniform_distribution_high,150,1200,83039,4,93,83034,4,93
20,60,8,uniform_distribution_high,170,1200,84326,4,93,84320,4,93
20,60,9,uniform_distribution_high,190,1200,82691,4,91,82683,4,91
20,64,1,uniform_distribution_high,30,1280,62511,3,65,62511,3,65
20,64,2,uniform_distribution_high,50,1280,75766,3,78,75766,3,78
20,64,3,uniform_distribution_high,70,1280,81647,4,84,81645,4,84
20,64,4,uniform_distribution_high,90,1280,83460,4,87,83460,4,87
20,64,5,uniform_distribution_high,110,1280,82935,4,87,82935,4,87
20,64,6,uniform_distribution_high,130,1280,83230,4,86,83226,4,86
20,64,7,uniform_distribution_high,150,1280,85799,4,89,85799,4,89
20,64,8,uniform_distribution_high,170,1280,86103,4,89,86080,4,89
20,64,9,uniform_distribution_high,190,1280,84178,4,87,84123,4,87
20,68,1,uniform_distribution_high,30,1360,67849,3,66,67849,3,66
20,68,2,uniform_distribution_high,50,1360,80839,3,79,80838,3,79
20,68,3,uniform_distribution_high,70,1360,86077,4,84,86076,4,84
20,68,4,uniform_distribution_high,90,1360,89971,4,88,89968,4,88
20,68,5,uniform_distribution_high,110,1360,91560,4,89,91560,4,89
20,68,6,uniform_distribution_high,130,1360,90712,4,89,90708,4,89
20,68,7,uniform_distribution_high,150,1360,95436,4,92,95424,4,92
20,68,8,uniform_distribution_high,170,1360,95219,4,94,95216,4,94
20,68,9,uniform_distribution_high,190,1360,94916,4,92,94896,4,92
20,72,1,uniform_distribution_high,30,1440,71208,3,66,71208,3,66
20,72,2,uniform_distribution_high,50,1440,84750,3,78,84750,3,78
20,72,3,uniform_distribution_high,70,1440,90936,4,84,90936,4,84
20,72,4,uniform_distribution_high,90,1440,95776,4,88,95772,4,88
20,72,5,uniform_distribution_high,110,1440,97199,4,90,97195,4,90
20,72,6,uniform_distribution_high,130,1440,98894,4,91,98892,4,91
20,72,7,uniform_distribution_high,150,1440,96418,4,89,96411,4,89
20,72,8,uniform_distribution_high,170,1440,97496,4,90,97496,4,90
20,72,9,uniform_distribution_high,190,1440,97143,4,89,97101,4,89
20,76,1,uniform_distribution_high,30,1520,75095,3,66,75095,3,66
20,76,2,uniform_distribution_high,50,1520,89522,3,79,89522,3,79
20,76,3,uniform_distribution_high,70,1520,95460,4,83,95460,4,83
20,76,4,uniform_distribution_high,90,1520,96541,4,85,96540,4,85
20,76,5,uniform_distribution_high,110,1520,98443,4,87,98440,4,87
20,76,6,uniform_distribution_high,130,1520,101601,4,88,101592,4,88
20,76,7,uniform_distribution_high,150,1520,105308,4,92,105308,4,92
20,76,8,uniform_distribution_high,170,1520,100018,4,87,100016,4,87
20,76,9,uniform_distribution_high,190,1520,106461,4,94,106452,4,94
